transaction_id,transaction_date,customer_id,product_id,store_id,employee_id,quantity,discount_percent,payment_method,order_status
TXN000643,2025-12-22,CUST0013,PROD0009,ST004,EMP014,6,11,  Khalti,Completed
TXN002051,2025-12-29,CUST0052,PROD0044,ST005,EMP005,7,0,eSewa,Completed
TXN002656,2025-05-14,CUST0019,PROD0009,ST005,EMP005,8,3,Cash,Completed
TXN004535,2025-04-30,CUST0070,PROD0048,ST001,EMP016,6,12,Khalti,Completed
TXN002699,2025-11-20,CUST0089,PROD0047,ST002,EMP007,4,5,Khalti,Cancelled
TXN001725,2025-02-07,CUST0004,PROD0021,ST003,EMP018,5,28,Khalti,Completed
TXN001552,2025-05-12,CUST0096,PROD0015,ST005,EMP005,7,22,Bank Transfer,Returned
TXN004082,2025-06-24,CUST0044,PROD0026,ST002,EMP012,1,0,Bank Transfer,Completed
TXN001091,2025-04-02,CUST0092,PROD0054,ST001,EMP011,3,3,Cash,Cancelled
TXN000349,2025-08-07,CUST0086,PROD0024,ST002,EMP002,6,,eSewa,Completed
TXN002690,2025-01-25,CUST0069,PROD0055,ST001,EMP011,4,,Bank Transfer,Completed
TXN004467,2025-02-01,CUST0096,PROD0047,ST001,EMP006,2,6,Card,Cancelled
TXN003684,2025-01-03,CUST0009,PROD0014,ST003,EMP003,5,18,Cash,Completed
TXN002413,2025-08-12,CUST0051,PROD0042,ST002,EMP002,8,9,Cash,Returned
TXN000564,2025-10-26,CUST0085,PROD0056,ST003,EMP018,2,30,eSewa,Cancelled
TXN004976,2025-11-03,CUST0032,PROD0024,ST001,EMP011,4,14,Khalti,Returned
TXN002526,2025-03-27,CUST0040,PROD0009,ST003,EMP003,1,4,Cash,Completed
TXN004171,2025-12-12,CUST0029,PROD0041,ST004,EMP009,2,29,Cash,Completed
 TXN000763  ,2025-11-28,CUST0016,PROD0046,ST003,EMP018,1,1,eSewa,Completed
TXN002943,2025-09-20,CUST0095,PROD0032,ST004,EMP009,4,15,Khalti,Cancelled
TXN001982,2025-03-21,CUST0039,PROD0049,ST004,EMP019,5,4,Card,Cancelled
TXN004980,2025-05-13,CUST0030,PROD0059,ST003,EMP008,1,4,Bank Transfer,Completed
TXN002853,2025-05-07,CUST0054,PROD0058,ST005,EMP010,2,17,Khalti,Returned
TXN002919,2025-08-26,CUST0023,PROD0037,ST005,EMP020,3,15,BAnK TrANsFER,Completed
TXN001585,2025-05-24,CUST0067,PROD0018,ST003,EMP008,5,16,Bank Transfer,Completed
TXN005000,2025-08-12,CUST0024,PROD0041,ST001,EMP016,3,7,eSewa,Cancelled
TXN002756,2025-07-28,CUST0094,PROD0051,ST004,EMP004,8,4,Khalti,Completed
TXN004115,2025-01-26,CUST0032,PROD0037,ST004,EMP009,7,14,Bank Transfer,Returned
TXN000700,2025-07-20,CUST0034,PROD0044,ST001,EMP011,8,1,eSewa,Completed
TXN000410,2025-10-19,CUST0013,PROD0030,ST004,EMP014,5,24,Bank Transfer,Completed
TXN000759,2025-01-12,CUST0077,PROD0037,ST003,EMP003,6,20,Khalti,Cancelled
TXN002009,2025-08-20,CUST0027,PROD0027,ST001,EMP001,3,4,BANK TRANSFER,Completed
TXN001465,2025-08-24,CUST0015,PROD0059,ST005,EMP010,3,12,Bank Transfer,Completed
TXN002446,2025-03-08,CUST0090,PROD0045,ST001,EMP011,8,15,Khalti,Completed
TXN004439,2025-02-25,CUST0093,PROD0049,ST003,EMP013,8,10,Khalti,Completed
TXN003196,2025-04-21,CUST0059,PROD0038,ST005,EMP015,7,17,Card,COMPLETED
 TXN000942  ,2025-10-16,CUST0061,PROD0002,ST005,EMP020,4,22,Cash,Completed
TXN001589,2025-03-10,CUST0009,PROD0028,ST001,EMP001,6,16,Card,Completed
TXN003610,2025-03-09,CUST0085,PROD0015,ST001,EMP006,4,26,Khalti,Completed
TXN004974,2025-12-17,CUST0035,PROD0032,ST005,EMP010,8,18,eSewa,Cancelled
TXN004278,2025-09-02,CUST0067,PROD0039,ST005,EMP020,4,18,eSewa,Completed
TXN004031,2025-02-11,CUST0066,PROD0052,ST001,EMP006,2,12,Bank Transfer,Completed
  TXN002473,2025-03-22,CUST0012,PROD0050,ST001,EMP001,3,12,Card,Completed
TXN002402,2025-07-04,CUST0028,PROD0056,ST001,EMP011,6,0,eSEWa,Completed
TXN000940,2025-04-16,CUST0003,PROD0035,ST003,EMP013,8,10,eSewa,Completed
TXN000493,2025-01-07,CUST0002,PROD0026,ST001,EMP006,7,21,eSewa,CANCELLED
TXN003140,2025-04-11,CUST0064,PROD0035,ST002,EMP002,6,20,Card,Completed
TXN000102,2025-09-13,CUST0059,PROD0033,ST001,EMP016,3,3,Bank Transfer,Cancelled
TXN004188,2025-05-04,CUST0095,PROD0050,ST003,EMP003,4,24,eSewa,Completed
TXN000447,2025-03-13,CUST0051,PROD0045,ST003,EMP003,5,16,eSewa,Cancelled
TXN002939,2025-12-02,CUST0042,PROD0060,ST003,EMP008,5,23,Khalti,Completed
TXN002352,2025-06-08,CUST0004,PROD0039,ST004,EMP004,6,27,Khalti,Completed
TXN004959,NaT,CUST0064,PROD0043,ST003,EMP013,8,10,Cash,Completed
TXN003751,2025-10-06,CUST0018,PROD0014,ST002,EMP007,6,22,Khalti,Completed
TXN004851,2025-07-29,CUST0023,PROD0004,ST003,EMP013,3,28,eSewa,Completed
TXN004602,2025-01-08,CUST0098,PROD0015,ST005,EMP015,6,6,Cash,Completed
TXN002276,2025-08-11,CUST0098,PROD0032,ST001,EMP006,7,20,eSewa,Returned
TXN003509,2025-04-14,CUST0037,PROD0013,ST004,EMP004,2,23,Card,Cancelled
TXN000784,2025-02-07,CUST0061,PROD0009,ST004,EMP004,6,26,Card,Completed
TXN003145,2025-12-03,CUST0002,PROD0059,ST004,EMP009,4,28,Bank Transfer,Returned
TXN004540,2025-10-21,CUST0014,PROD0028,ST004,EMP004,7,23,Khalti,Completed
TXN003182,2025-09-11,CUST0076,PROD0052,ST001,EMP006,1,3,eSewa,Cancelled
TXN001041,2025-05-31,CUST0090,PROD0048,ST002,EMP002,3,23,Cash,Completed
TXN003428,2025-11-04,CUST0072,PROD0014,ST004,EMP009,6,18,eSewa,Returned
TXN003384,2025-04-11,CUST0030,PROD0032,ST004,EMP009,7,3,Cash,Completed
TXN000166,2025-03-26,CUST0048,PROD0045,ST002,EMP017,8,23,Khalti,Completed
TXN000353,2025-11-22,CUST0034,PROD0020,ST005,EMP005,8,9,Khalti,Completed
TXN001210,2025-11-21,CUST0042,PROD0001,ST001,EMP011,6,6,Khalti,Completed
TXN003215,2025-06-02,CUST0048,PROD0026,ST001,EMP001,3,15,eSewa,cancelled
TXN002798,2025-10-20,CUST0005,PROD0039,ST002,EMP012,3,14,Card,COMPLETED
TXN002696,2025-04-01,CUST0014,PROD0050,ST003,EMP008,8,8,Card,returned
TXN003683,2025-12-13,CUST0068,PROD0005,ST003,EMP013,5,3,Bank Transfer,Returned
TXN001341,2025-11-01,CUST0013,PROD0046,ST001,EMP006,7,9,Card,Cancelled
TXN000818,2025-11-26,CUST0006,PROD0039,ST003,EMP013,2,24,Card,Completed
TXN004548,2025-10-25,CUST0060,PROD0015,ST005,EMP005,2,10,Khalti,Cancelled
TXN004619,2025-08-17,CUST0039,PROD0039,ST001,EMP006,7,10,eSewa,Completed
TXN004129,2025-01-23,CUST0090,PROD0028,ST003,EMP003,8,23,Cash,Completed
TXN000653,2025-09-05,CUST0009,PROD0059,ST003,EMP013,7,5,Bank Transfer,Cancelled
TXN004301,2025-01-07,CUST0067,PROD0048,ST003,EMP008,5,,Khalti,Returned
TXN002249,2025-01-04,CUST0085,PROD0019,ST001,EMP011,5,15,Card,RETURNED
TXN003596,2025-09-29,CUST0033,PROD0033,ST002,EMP012,8,4,Card,Completed
TXN003135,2025-03-21,CUST0040,PROD0023,ST003,EMP018,7,6,Card,Completed
TXN003393,2025-12-29,CUST0023,PROD0040,ST005,EMP015,6,7,Khalti,Returned
TXN003355,2025-03-15,CUST0030,PROD0038,ST004,EMP019,7,19,eSewa,Returned
TXN003450,2025-11-03,CUST0057,PROD0020,ST002,EMP002,8,1,Cash,Completed
TXN003305,2025-12-27,CUST0066,PROD0015,ST005,EMP010,1,29,Card,Cancelled
TXN000433,2025-08-05,CUST0034,PROD0038,ST003,EMP013,8,23,Khalti,Completed
TXN000333,2025-03-18,CUST0029,PROD0058,ST004,EMP019,1,15,Bank Transfer,Completed
TXN002761,2025-12-07,CUST0084,PROD0021,ST004,EMP004,2,12,eSewa,Returned
TXN004710,2025-12-24,CUST0061,PROD0015,ST002,EMP002,7,28,Khalti,Completed
TXN001403,2025-01-10,CUST0052,PROD0026,ST001,EMP001,6,1,Card,Completed
TXN002714,2025-06-12,CUST0049,PROD0002,ST004,EMP014,2,24,eSewa,Completed
TXN000175,2025-12-30,CUST0029,PROD0059,ST005,EMP015,6,19,Card,Cancelled
TXN003856,2025-07-11,CUST0055,PROD0011,ST004,EMP019,3,7,Bank Transfer,Returned
TXN002935,2025-05-30,CUST0077,PROD0037,ST002,EMP002,5,5,Bank Transfer,Returned
TXN000797,2025-03-13,CUST0002,PROD0009,ST004,EMP019,8,25,Card,Cancelled
TXN004996,2025-02-17,CUST0001,PROD0012,ST001,EMP006,6,3,Bank Transfer,Completed
TXN002559,2025-11-04,CUST0092,PROD0012,ST002,EMP002,5,7,Khalti,Completed
TXN000913,2025-11-23,CUST0039,PROD0053,ST003,EMP013,2,0,Cash,Completed
TXN004770,2025-12-30,CUST0019,PROD0040,ST002,EMP007,2,22,Bank Transfer,Completed
TXN002158,2025-08-19,CUST0092,PROD0010,ST002,EMP007,4,19,Khalti,Returned
TXN000850,2025-03-07,CUST0072,PROD0055,ST003,EMP003,1,7,Cash,Completed
TXN004503,2025-12-19,CUST0094,PROD0029,ST001,EMP011,5,13,eSewa,Returned
TXN002441,2025-05-19,CUST0022,PROD0053,ST003,EMP013,7,3,Khalti,Completed
TXN001662,2025-03-13,CUST0036,PROD0002,ST002,EMP002,7,22,Bank Transfer,Returned
TXN004552,2025-01-27,CUST0007,PROD0029,ST005,EMP015,6,15,eSewa,Completed
TXN001361,2025-01-18,CUST0100,PROD0047,ST004,EMP009,4,16,Bank Transfer,Completed
TXN004024,2025-04-04,CUST0004,PROD0012,ST001,EMP011,8,12,Bank Transfer,Completed
TXN000005,2025-09-17,CUST0070,PROD0033,ST002,EMP017,1,20,Khalti,COMPLETED
TXN004521,2025-05-20,CUST0044,PROD0002,ST002,EMP007,3,23,Bank Transfer,Completed
TXN003026,2025-12-11,CUST0032,PROD0012,ST001,EMP001,7,17,Cash,Returned
TXN002649,2025-08-27,CUST0096,PROD0028,ST002,EMP017,1,7,Bank Transfer,Completed
TXN003844,2025-03-03,CUST0078,PROD0041,ST002,EMP017,8,27,eSewa,Completed
TXN000033,2025-11-12,CUST0090,PROD0018,ST003,EMP018,4,16,Card,Cancelled
TXN000848,2025-01-06,CUST0100,PROD0032,ST002,EMP007,7,4,Card,Completed
TXN003152,2025-05-02,CUST0028,PROD0022,ST004,EMP014,5,12,Card,Returned
TXN004105,2025-11-21,CUST0054,PROD0024,ST004,EMP014,6,3,Bank Transfer,Completed
TXN004425,2025-08-29,CUST0090,PROD0056,ST002,EMP007,1,3,Card,Cancelled
TXN003149,2025-12-02,CUST0081,PROD0011,ST001,EMP016,3,6,Cash,Completed
TXN002957,2025-05-19,CUST0012,PROD0047,ST001,EMP001,4,,Cash,Completed
TXN001504,2025-06-14,CUST0067,PROD0052,ST002,EMP007,3,15,Card,Completed
TXN001284,2025-03-30,CUST0032,PROD0058,ST001,EMP011,5,2,Card,Completed
TXN003630,2025-01-26,CUST0056,PROD0024,ST002,EMP007,3,28,card,Completed
TXN001294,2025-12-17,CUST0088,PROD0025,ST005,EMP020,6,10,Card,Cancelled
TXN002844,2025-06-22,CUST0035,PROD0023,ST003,EMP018,8,24,Khalti,Completed
TXN004246,2025-12-08,CUST0086,PROD0013,ST001,EMP006,2,17,Khalti,Completed
TXN004144,2025-06-17,CUST0060,PROD0018,ST004,EMP004,4,10,Khalti,Returned
 TXN001700,2025-08-28,CUST0031,PROD0001,ST004,EMP004,4,,Bank Transfer,Completed
TXN003386,2025-02-01,CUST0053,PROD0016,ST003,EMP018,8,10,eSewa,Completed
TXN000294,2025-12-31,CUST0023,PROD0043,ST003,EMP008,8,10,Bank Transfer,Completed
TXN000399,2025-05-25,CUST0096,PROD0024,ST004,EMP009,5,8,Bank Transfer,Completed
TXN002297,2025-08-03,CUST0090,PROD0021,ST004,EMP019,6,14,Bank Transfer,Completed
TXN001401,2025-03-05,CUST0037,PROD0042,ST004,EMP009,2,24,  Card ,Returned
TXN000017,2025-06-12,CUST0074,PROD0005,ST004,EMP014,2,11,Card,Returned
TXN002409,2025-08-13,CUST0043,PROD0003,ST005,EMP010,3,19,eSewa,Cancelled
TXN000717,2025-10-28,CUST0014,PROD0009,ST004,EMP019,7,18,Bank Transfer,Completed
TXN002028,2025-05-26,CUST0082,PROD0050,ST003,EMP013,4,11,Bank Transfer,COmpleted
TXN000056,2025-04-28,CUST0038,PROD0010,ST004,EMP014,7,17,eSewa,Completed
TXN001250,2025-09-16,CUST0064,PROD0051,ST005,EMP020,3,1,Cash,Completed
TXN003126,2025-11-24,CUST0069,PROD0038,ST003,EMP013,8,7,Bank Transfer,Completed
TXN004108,2025-01-11,CUST0078,PROD0022,ST002,EMP002,5,17,Khalti,Completed
TXN002106,2025-09-27,CUST0072,PROD0003,ST005,EMP010,1,22,Cash,Returned
TXN004469,2025-01-27,CUST0011,PROD0026,ST005,EMP020,2,10,Card,Cancelled
TXN002786,2025-09-10,CUST0084,PROD0051,ST004,EMP004,7,0,Khalti,Completed
TXN000837,2025-10-18,CUST0042,PROD0025,ST001,EMP001,6,6,Bank Transfer,Completed
TXN002105,2025-01-14,CUST0015,PROD0050,ST005,EMP005,3,22,Card,Returned
TXN004305,2025-12-25,CUST0044,PROD0059,ST003,EMP003,2,12,Bank Transfer,Returned
TXN002490,2025-01-26,CUST0010,PROD0047,ST001,EMP016,7,25,Khalti,Returned
TXN001834,2025-04-05,CUST0016,PROD0051,ST005,EMP010,2,27,Bank Transfer,Completed
TXN004979,2025-10-14,CUST0008,PROD0046,ST002,EMP002,8,0,Card,Returned
TXN001815,2025-09-03,CUST0020,PROD0002,ST004,EMP009,7,19,Khalti,Completed
TXN003094,2025-11-28,CUST0086,PROD0056,ST003,EMP018,1,2,Card,Returned
TXN002688,2025-06-26,CUST0026,PROD0055,ST002,EMP017,2,4,eSewa,Completed
TXN001582,2025-12-05,CUST0085,PROD0060,ST002,EMP017,5,1,Card,Cancelled
TXN001246,2025-06-04,CUST0016,PROD0028,ST002,EMP007,4,3,Card,Completed
TXN002415,2025-08-13,CUST0034,PROD0016,ST005,EMP005,1,,Cash,Completed
TXN001289,2025-02-21,CUST0099,PROD0005,ST004,EMP019,3,3,Bank Transfer,CoMpleteD
TXN000822,2025-04-27,CUST0043,PROD0023,ST003,EMP003,6,23,Cash,Cancelled
TXN001048,2025-10-21,CUST0081,PROD0027,ST005,EMP020,7,26,Bank Transfer,Cancelled
TXN000199,2025-11-07,CUST0088,PROD0027,ST002,EMP017,2,19,Cash,Returned
TXN003290,2025-08-02,CUST0036,PROD0014,ST004,EMP004,1,6,Card,Completed
TXN000125,2025-12-01,CUST0091,PROD0002,ST001,EMP016,3,1,Cash,Completed
TXN004307,2025-12-23,CUST0048,PROD0030,ST005,EMP015,7,4,Card,Completed
TXN002955,2025-12-12,CUST0083,PROD0029,ST001,EMP001,2,2,Cash,Completed
TXN002397,2025-07-19,CUST0006,PROD0018,ST004,EMP009,6,5,Bank Transfer,Completed
TXN004898,2025-05-27,CUST0099,PROD0011,ST003,EMP013,2,4,Khalti,Completed
TXN004019,2025-01-28,CUST0036,PROD0022,ST002,EMP017,3,15,KHALTI,Cancelled
TXN004413,2025-04-27,CUST0033,PROD0036,ST002,EMP007,1,30,Card,Completed
TXN004925,2025-11-03,CUST0070,PROD0020,ST005,EMP005,5,19,Cash,Cancelled
TXN001490,2025-07-17,CUST0088,PROD0008,ST004,EMP019,2,12,Card,Completed
TXN001103,2025-05-10,CUST0003,PROD0037,ST003,EMP008,8,5,Khalti,Returned
TXN002256,2025-11-04,CUST0057,PROD0049,ST002,EMP012,8,16,Card,Completed
TXN003437,2025-12-27,CUST0080,PROD0038,ST001,EMP011,3,8,CASH,Completed
TXN000496,2025-05-05,CUST0031,PROD0048,ST005,EMP010,2,9,Card,Completed
TXN002664,2025-07-01,CUST0048,PROD0027,ST004,EMP014,8,24,Khalti,Completed
TXN000979,2025-08-02,CUST0069,PROD0053,ST004,EMP009,1,25,eSewa,Returned
TXN002174,2025-07-15,CUST0040,PROD0027,ST001,EMP011,-7,25,Cash,Completed
TXN002530,2025-10-04,CUST0029,PROD0031,ST003,EMP003,1,2,Cash,Returned
TXN003920,2025-06-10,CUST0018,PROD0041,ST003,EMP018,6,4,Card,Completed
TXN004205,2025-03-01,CUST0083,PROD0029,ST001,EMP016,5,2,Bank Transfer,Cancelled
TXN000397,2025-11-07,CUST0061,PROD0059,ST003,EMP008,-1,12,eSewa,Completed
TXN004853,2025-12-07,CUST0044,PROD0060,ST005,EMP015,2,26,Cash,Completed
TXN003156,2025-11-30,CUST0042,PROD0041,ST004,EMP019,1,29,Bank Transfer,Returned
TXN004476,2025-06-08,CUST0032,PROD0042,ST002,EMP007,8,6,Cash,Completed
TXN002903,2025-05-03,CUST0089,PROD0034,ST003,EMP008,2,24,cARD,Completed
TXN002587,2025-04-01,CUST0030,PROD0029,ST001,EMP011,6,25,eSewa,Cancelled
TXN004146,2025-10-10,CUST0041,PROD0060,ST004,EMP004,3,1,Bank Transfer,Completed
TXN002561,2025-08-21,CUST0007,PROD0024,ST003,EMP008,1,22,Khalti,Completed
TXN002004,2025-01-08,CUST0027,PROD0014,ST001,EMP006,1,1,Bank Transfer,Cancelled
TXN000907,2025-07-10,CUST0070,PROD0011,ST001,EMP016,3,13,Card,Returned
TXN002593,,CUST0069,PROD0035,ST002,EMP007,4,21,Card,Completed
TXN003401,2025-11-07,CUST0085,PROD0005,ST004,EMP009,4,14,Card,Returned
TXN000316,2025-09-09,CUST0001,PROD0033,ST004,EMP019,8,24,Cash,Returned
TXN001276,2025-02-10,CUST0001,PROD0036,ST001,EMP016,4,11,Bank Transfer,Completed
TXN004290,2025-09-24,CUST0026,PROD0058,ST002,EMP007,8,16,Card,Cancelled
TXN001207,2025-03-17,CUST0048,PROD0044,ST003,EMP008,1,1,Khalti,Completed
TXN003672,2025-05-26,CUST0034,PROD0044,ST003,EMP013,4,20,Khalti,Returned
TXN003327,2025-06-01,CUST0092,PROD0029,ST001,EMP016,8,14,Bank Transfer,Cancelled
TXN002380,2025-11-29,CUST0049,PROD0009,ST002,EMP007,3,10,eSewa,Completed
TXN000807,2025-06-01,CUST0015,PROD0008,ST005,EMP015,3,13,Bank Transfer,Completed
TXN004113,2025-11-26,CUST0019,PROD0008,ST001,EMP006,8,11,Bank Transfer,Completed
TXN002202,2025-04-27,CUST0055,PROD0060,ST004,EMP004,2,18,Bank Transfer,Completed
TXN004109 ,2025-12-16,CUST0064,PROD0019,ST001,EMP011,5,15,Card,Completed
TXN003426,2025-03-03,CUST0005,PROD0046,ST001,EMP011,6,1,Bank Transfer,Completed
TXN002683,2025-05-24,CUST0081,PROD0004,ST001,EMP011,8,13,Card,Completed
TXN001142,2025-06-23,CUST0057,PROD0001,ST003,EMP003,2,29,eSewa,Returned
TXN004296,2025-04-25,CUST0011,PROD0018,ST005,EMP010,8,22,eSewa,Cancelled
TXN002669,2025-09-29,CUST0087,PROD0041,ST005,EMP005,6,3,BANK TRAnSFEr,Completed
TXN004758,2025-01-22,CUST0039,PROD0034,ST003,EMP003,7,29,Bank Transfer,Completed
TXN001688,2025-05-27,CUST0082,PROD0044,ST001,EMP011,7,0,Bank Transfer,Completed
TXN002765,2025-12-23,CUST0082,PROD0051,ST004,EMP004,3,30,Cash,Completed
TXN001802,2025-02-11,CUST0080,PROD0029,ST004,EMP009,1,16,eSewa,Cancelled
TXN002386,2025-09-11,CUST0004,PROD0022,ST002,EMP017,6,21,Bank Transfer,Completed
TXN001912,2025-10-12,CUST0034,PROD0017,ST003,EMP013,6,30,eSewa,Completed
TXN003973,2025-04-29,CUST0054,PROD0019,ST002,EMP012,3,9,Cash,Completed
TXN000898,2025-01-15,CUST0016,PROD0042,ST003,EMP013,8,16,Khalti,COMPLETED
TXN004636,2025-09-03,CUST0021,PROD0058,ST005,EMP005,3,7,Card,Completed
TXN004542,2025-02-26,CUST0097,PROD0026,ST002,EMP017,2,18,Card,Returned
TXN004147,2025-01-22,CUST0086,PROD0021,ST004,EMP009,4,0,Khalti,Completed
TXN002480,2025-04-15,CUST0083,PROD0008,ST004,EMP019,3,0,Cash,Completed
TXN004470,2025-12-05,CUST0085,PROD0051,ST005,EMP010,2,27,Card,Cancelled
TXN001059,2025-05-24,CUST0094,PROD0024,ST002,EMP002,5,14,Bank Transfer,Completed
TXN004500,2025-11-07,CUST0056,PROD0027,ST001,EMP011,1,26,Cash,Completed
 TXN003829,2025-02-11,CUST0087,PROD0017,ST002,EMP012,4,27,  Bank Transfer,Completed
TXN004691,2025-08-19,CUST0015,PROD0044,ST001,EMP006,8,13,eSewa,Cancelled
TXN003392,2025-11-13,CUST0012,PROD0049,ST001,EMP011,-1,11,Cash,Completed
TXN001272,2025-10-22,CUST0093,PROD0060,ST001,EMP016,5,30,Cash,Returned
TXN001340  ,2025-10-27,CUST0007,PROD0040,ST001,EMP011,1,17,Bank Transfer,Returned
TXN000386,2025-02-27,CUST0069,PROD0024,ST001,EMP016,6,7,  eSewa,Completed
TXN001132,2025-09-21,CUST0024,PROD0014,ST004,EMP014,5,19,Khalti,Completed
TXN002960,2025-11-22,CUST0016,PROD0020,ST001,EMP006,1,26,Khalti,Completed
TXN004881,2025-10-09,CUST0041,PROD0058,ST002,EMP017,8,18,Card,Completed
TXN003493,2025-09-08,CUST0022,PROD0012,ST002,EMP017,1,1,Cash,Completed
TXN000559,2025-09-15,CUST0009,PROD0031,ST004,EMP014,1,30,CaRd,Completed
TXN000279,2025-04-19,CUST0045,PROD0036,ST001,EMP011,1,8,Cash,Completed
TXN001750,2025-01-30,CUST0085,PROD0019,ST003,EMP003,3,12,ESeWA,Completed
TXN004714,2025-02-12,CUST0056,PROD0007,ST002,EMP017,-2,29,Bank Transfer,Completed
TXN001177,2025-01-02,CUST0087,PROD0051,ST001,EMP011,4,14,khalti,Completed
TXN004364,2025-03-24,CUST0078,PROD0037,ST003,EMP018,2,15,eSewa,Cancelled
TXN000124,2025-02-23,CUST0038,PROD0002,ST002,EMP002,2,5,Cash,Returned
TXN002237,2025-04-12,CUST0048,PROD0015,ST001,EMP001,6,5,Bank Transfer,Completed
 TXN003562  ,2025-10-30,CUST0016,PROD0012,ST005,EMP015,4,19,Cash,Completed
TXN003632,2025-02-02,CUST0073,PROD0011,ST003,EMP018,8,5,Bank Transfer,Completed
TXN003994,2025-03-29,CUST0060,PROD0057,ST005,EMP005,6,14,eSewa,Completed
TXN002418,2025-07-14,CUST0024,PROD0022,ST005,EMP010,-1,23,Cash,Completed
TXN004603,2025-09-28,CUST0037,PROD0029,ST004,EMP014,6,5,Card,Completed
TXN000295,2025-07-14,CUST0088,PROD0053,ST004,EMP004,6,2,Card  ,Completed
TXN002728,2025-01-04,CUST0065,PROD0043,ST002,EMP002,8,6,Bank Transfer,Completed
TXN002107,2025-10-30,CUST0074,PROD0007,ST004,EMP004,1,6,Card,Completed
TXN001620,2025-10-23,CUST0017,PROD0049,ST004,EMP014,6,6,Khalti,Completed
TXN002259,2025-10-22,CUST0007,PROD0060,ST003,EMP008,7,19,eSewa,Completed
TXN002361,2025-08-22,CUST0047,PROD0022,ST001,EMP011,5,24,Card,Cancelled
TXN001838,2025-11-27,CUST0021,PROD0010,ST002,EMP007,8,10,Bank Transfer,Completed
TXN004913,2025-01-06,CUST0019,PROD0017,ST003,EMP013,5,19,Card,Completed
TXN001676,2025-02-22,CUST0097,PROD0035,ST001,EMP016,8,21,Khalti,Completed
TXN000378,2025-02-09,CUST0061,PROD0028,ST002,EMP017,5,21,Bank Transfer,Completed
TXN002831,2025-11-20,CUST0100,PROD0032,ST003,EMP003,7,25,Khalti,Cancelled
TXN000365,2025-06-09,CUST0037,PROD0030,ST003,EMP013,8,27,Khalti,Completed
TXN000326,2025-02-30,CUST0045,PROD0027,ST005,EMP010,4,3,Bank Transfer,Completed
TXN003044,2025-12-24,CUST0094,PROD0031,ST003,EMP008,3,24,Bank Transfer,Completed
TXN002469,2025-01-24,CUST0056,PROD0027,ST004,EMP009,6,19,Khalti,Completed
TXN000739,2025-02-19,CUST0091,PROD0016,ST005,EMP015,7,4,Khalti,Completed
TXN000755,2025-05-01,CUST0072,PROD0048,ST005,EMP010,7,19,Cash,Completed
TXN003874,2025-06-19,CUST0051,PROD0003,ST004,EMP009,3,18,eSewa,Completed
TXN004166,2025-12-24,CUST0081,PROD0046,ST002,EMP002,4,25,Khalti,Completed
TXN003254,2025-12-28,CUST0080,PROD0003,ST004,EMP004,8,2,eSewa,Completed
TXN004843,2025-04-17,CUST0019,PROD0005,ST002,EMP012,2,26,Bank Transfer,Completed
TXN004150,2025-01-29,CUST0096,PROD0007,ST003,EMP013,7,29,eSewa,Completed
TXN000273,2025-11-04,CUST0059,PROD0027,ST001,EMP016,1,19,BANK TRANSFER,Completed
TXN001551,2025-06-11,CUST0076,PROD0048,ST002,EMP002,6,22,Card,Completed
TXN000308,2025-07-19,CUST0030,PROD0025,ST003,EMP018,8,13,Cash,Completed
TXN003503,2025-05-05,CUST0020,PROD0014,ST003,EMP013,5,11,Bank Transfer,Completed
TXN000717,2025-10-28,CUST0014,PROD0009,ST004,EMP019,7,18,Bank Transfer,Completed
TXN000981,2025-05-13,CUST0013,PROD0009,ST001,EMP001,3,13,Card,Completed
TXN002921,2025-10-11,CUST0048,PROD0032,ST003,EMP013,1,15,Cash,Cancelled
TXN003052,2025-05-26,CUST0026,PROD0049,ST003,EMP018,8,5,Card,Completed
TXN004736,2025-08-04,CUST0028,PROD0002,ST003,EMP003,7,19,Khalti,Completed
TXN004152,2025-10-02,CUST0017,PROD0039,ST004,EMP004,-2,6,Bank Transfer,Cancelled
TXN003850,2025-07-30,CUST0014,PROD0051,ST002,EMP017,-2,25,Bank Transfer,Completed
TXN003873,2025-01-05,CUST0079,PROD0011,ST005,EMP005,4,15,Khalti,cAnCellED
TXN001318,2025-11-13,CUST0033,PROD0036,ST001,EMP016,5,16,Card,Returned
TXN001712,2025-03-07,CUST0022,PROD0047,ST004,EMP019,-5,22,Card,Completed
  TXN004214 ,2025-08-29,CUST0012,PROD0026,ST002,EMP017,3,30,Card,Completed
TXN004141,2025-03-31,CUST0050,PROD0024,ST003,EMP018,4,15,Bank Transfer,Completed
TXN004371,2025-08-09,CUST0046,PROD0057,ST002,EMP012,4,20,Cash,Completed
TXN001469,2025-03-12,CUST0096,PROD0015,ST002,EMP012,7,22,Khalti,Completed
TXN003179,2025-07-16,CUST0010,PROD0059,ST001,EMP016,3,24,Card,Completed
TXN004311,2025-10-18,CUST0073,PROD0011,ST005,EMP005,6,3,Cash,Cancelled
TXN004886,2025-05-28,CUST0080,PROD0022,ST001,EMP011,1,10,Cash,Completed
TXN003251,2025-06-18,CUST0097,PROD0037,ST005,EMP005,5,20,eSewa,Cancelled
TXN004582,2025-09-27,CUST0003,PROD0031,ST003,EMP008,1,4,Card,Completed
TXN000550,2025-07-24,CUST0097,PROD0049,ST001,EMP011,7,25,Cash,Completed
